facility_id,item_id,snapshot_date,on_hand_qty,on_hand_uom,stock_status,business_date,load_date,last_updated_at
FAC002,ITM004,2026-01-27,-17,EACH,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM009,2026-01-28,382,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM043,2026-01-30,-14,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM009,2026-01-25,229,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM012,2026-01-29,877,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM047,2026-01-30,614,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM018,2026-01-27,677,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM024,2026-01-26,243,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM045,2026-01-30,241,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM045,2026-02-01,810,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM013,2026-01-27,370,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM014,2026-02-01,549,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM002,2026-01-30,584,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM003,2026-01-30,830,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM021,2026-01-26,309,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM017,2026-01-25,570,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM033,2026-01-30,88,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM029,2026-01-29,824,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM007,2026-01-31,1,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM035,2026-01-29,230,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM035,2026-01-25,763,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM010,2026-02-01,276,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM008,2026-01-25,457,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM030,2026-02-01,775,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM005,2026-01-28,634,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM021,2026-01-30,315,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM024,2026-01-31,641,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM043,2026-01-29,920,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM045,2026-01-29,861,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM030,2026-01-31,869,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM025,2026-01-30,430,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM037,2026-01-28,599,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM004,2026-01-28,36,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM020,2026-01-29,824,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM049,2026-01-29,609,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM036,2026-01-28,890,CASE,CRITICAL,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM034,2026-02-01,807,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM048,2026-01-26,75,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM030,2026-01-28,494,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM032,2026-01-28,213,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM041,2026-01-31,198,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM023,2026-01-25,727,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM046,2026-02-01,310,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM041,2026-01-29,842,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM003,2026-01-29,857,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM048,2026-01-29,208,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM050,2026-01-27,297,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM008,2026-01-31,555,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM002,2026-02-01,249,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM023,2026-01-29,715,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM038,2026-01-28,-18,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM028,2026-01-27,178,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM037,2026-01-26,398,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM037,2026-01-25,938,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM032,2026-01-30,894,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM033,2026-01-31,715,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM028,2026-01-29,803,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM036,2026-02-01,805,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM033,2026-01-31,810,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM045,2026-01-27,914,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM002,2026-02-01,340,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM026,2026-01-31,114,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM016,2026-01-26,943,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM008,2026-02-01,552,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM030,2026-01-30,357,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM025,2026-01-25,781,CASE,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM036,2026-02-01,336,CASE,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM010,2026-01-25,143,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM041,2026-01-28,112,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM049,2026-01-29,756,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM036,2026-01-26,957,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM008,2026-01-29,356,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM028,2026-01-29,464,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM041,2026-01-25,897,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM039,2026-01-27,438,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM004,2026-01-26,221,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM049,2026-01-28,122,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM048,2026-01-28,790,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM015,2026-01-26,863,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM026,2026-01-26,323,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM039,2026-01-30,51,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM035,2026-01-26,24,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM002,2026-01-30,615,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM019,2026-01-29,760,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM022,2026-01-30,93,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM043,2026-01-30,281,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM007,2026-01-30,873,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM015,2026-02-01,627,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM028,2026-01-31,237,EACH,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM001,2026-01-26,327,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM017,2026-01-30,476,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM031,2026-02-01,856,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM044,2026-01-27,982,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM031,2026-01-26,159,EACH,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM023,2026-01-28,662,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM022,2026-01-30,965,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM013,2026-01-30,425,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM020,2026-01-28,104,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM034,2026-01-28,654,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM015,2026-01-25,224,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM012,2026-01-30,417,EACH,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM047,2026-01-28,307,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM006,2026-01-28,202,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM045,2026-01-28,648,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM019,2026-01-29,170,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM049,2026-01-27,977,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM025,2026-01-25,781,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM006,2026-02-01,676,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM033,2026-01-29,542,EACH,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM049,2026-02-01,798,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM024,2026-01-30,45,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM008,2026-01-26,39,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM008,2026-01-28,731,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM036,2026-01-26,457,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM019,2026-01-30,882,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM019,2026-01-25,373,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM030,2026-01-31,697,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM003,2026-02-01,29,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM010,2026-01-31,769,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM044,2026-01-29,498,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM042,2026-01-27,635,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM027,2026-01-29,562,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM030,2026-01-27,862,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM034,2026-01-28,931,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM008,2026-02-01,568,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM018,2026-02-01,614,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM011,2026-01-30,536,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM025,2026-01-26,61,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM013,2026-01-29,173,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM035,2026-01-26,88,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM006,2026-01-26,707,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM026,2026-01-27,700,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM039,2026-01-27,35,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM010,2026-01-29,139,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM035,2026-01-31,502,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM038,2026-01-27,291,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM034,2026-01-26,202,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM020,2026-01-25,782,CASE,CRITICAL,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM003,2026-02-01,188,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM015,2026-01-31,121,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM037,2026-01-26,906,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM008,2026-01-29,728,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM003,2026-01-29,69,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM004,2026-01-31,283,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM026,2026-01-30,848,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM022,2026-01-28,442,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM003,2026-01-25,894,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM043,2026-01-26,142,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM026,2026-01-25,375,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM041,2026-01-31,550,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM016,2026-01-25,561,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM030,2026-01-25,-3,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM042,2026-01-30,762,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM019,2026-02-01,987,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC005,ITM006,2026-01-25,777,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM005,2026-01-27,782,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM004,2026-01-28,441,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM043,2026-01-25,753,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM042,2026-01-29,417,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM023,2026-01-31,449,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM006,2026-01-29,837,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM040,2026-01-31,1000,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM025,2026-01-30,948,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC005,ITM021,2026-01-28,951,CASE,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM028,2026-01-30,611,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM008,2026-02-01,479,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM048,2026-01-25,715,EACH,LOW,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM017,2026-01-30,53,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM047,2026-01-31,506,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM007,2026-01-25,37,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM026,2026-01-29,276,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM023,2026-01-27,161,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM028,2026-02-01,633,EACH,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM015,2026-02-01,333,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM033,2026-02-01,751,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM022,2026-01-27,928,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM009,2026-01-28,212,EACH,LOW,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC005,ITM045,2026-01-29,665,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC005,ITM007,2026-01-26,230,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM042,2026-01-26,812,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM006,2026-01-27,115,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM015,2026-01-30,807,EACH,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC002,ITM021,2026-01-29,254,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM024,2026-01-29,899,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM033,2026-01-26,880,CASE,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM042,2026-01-29,639,CASE,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC001,ITM016,2026-01-28,71,CASE,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC002,ITM022,2026-01-31,671,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC001,ITM042,2026-01-26,215,CASE,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM024,2026-01-30,376,CASE,MEDIUM,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC004,ITM034,2026-01-26,206,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC002,ITM012,2026-02-01,791,EACH,OUT,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC002,ITM044,2026-01-29,816,EACH,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC003,ITM025,2026-02-01,296,CASE,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM031,2026-01-31,363,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM050,2026-01-26,273,EACH,LOW,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM036,2026-01-27,102,CASE,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM022,2026-01-27,65,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM009,2026-01-31,470,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM020,2026-01-25,579,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM032,2026-02-01,540,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM034,2026-01-29,622,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM043,2026-01-26,54,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM047,2026-01-29,699,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM010,2026-01-27,217,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM031,2026-01-25,891,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM015,2026-01-29,991,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM008,2026-01-28,737,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC004,ITM040,2026-01-27,936,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM044,2026-01-27,258,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM033,2026-01-30,434,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM014,2026-02-01,306,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM007,2026-01-25,629,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM046,2026-01-31,57,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM004,2026-01-27,941,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC002,ITM033,2026-01-27,148,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM005,2026-01-30,298,CASE,LOW,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM016,2026-01-25,806,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM010,2026-01-31,569,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM011,2026-01-31,834,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM008,2026-01-25,706,EACH,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC001,ITM040,2026-01-31,4,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM020,2026-01-31,634,CASE,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM019,2026-01-25,580,CASE,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC003,ITM049,2026-02-01,485,EACH,LOW,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC001,ITM030,2026-01-30,169,EACH,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM009,2026-01-31,201,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC004,ITM018,2026-01-31,245,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM030,2026-01-25,416,EACH,OUT,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC005,ITM008,2026-01-27,798,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM020,2026-01-31,545,CASE,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM047,2026-01-28,684,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM036,2026-01-27,424,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM035,2026-01-27,341,CASE,OK,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC001,ITM016,2026-01-28,274,CASE,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC003,ITM045,2026-01-29,541,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM032,2026-01-31,907,EACH,LOW,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC002,ITM020,2026-02-01,790,CASE,OK,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC003,ITM023,2026-01-28,25,EACH,OUT,2026-01-28,2026-02-01,2026-01-28 00:00:00
FAC001,ITM013,2026-01-26,308,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC001,ITM018,2026-01-31,282,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM021,2026-01-29,427,CASE,OUT,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC004,ITM016,2026-01-26,736,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC003,ITM025,2026-01-27,710,EACH,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC004,ITM033,2026-01-30,895,CASE,OUT,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC003,ITM042,2026-01-26,301,EACH,OK,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC005,ITM033,2026-01-31,226,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM019,2026-01-30,9,CASE,OK,2026-01-30,2026-02-01,2026-01-30 00:00:00
FAC001,ITM029,2026-01-31,625,EACH,OUT,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC005,ITM020,2026-01-29,949,CASE,LOW,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM029,2026-01-29,901,EACH,OK,2026-01-29,2026-02-01,2026-01-29 00:00:00
FAC002,ITM032,2026-01-31,483,CASE,OK,2026-01-31,2026-02-01,2026-01-31 00:00:00
FAC003,ITM025,2026-01-25,340,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC004,ITM049,2026-02-01,763,EACH,MEDIUM,2026-02-01,2026-02-01,2026-02-01 00:00:00
FAC004,ITM011,2026-01-25,497,CASE,OK,2026-01-25,2026-02-01,2026-01-25 00:00:00
FAC002,ITM019,2026-01-26,114,CASE,OUT,2026-01-26,2026-02-01,2026-01-26 00:00:00
FAC004,ITM007,2026-01-27,124,EACH,LOW,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC003,ITM030,2026-01-27,170,CASE,OUT,2026-01-27,2026-02-01,2026-01-27 00:00:00
FAC005,ITM016,2026-01-28,0,EACH,OK,2026-01-28,2026-02-01,2026-01-28 00:00:00
